date,ticker,open,high,low,close,volume
2020-05-05,QQQ,210.77743196663053,213.39469841566665,210.20551368308554,210.99069213867188,37783100
2020-05-06,QQQ,212.67739534311073,214.26714378548894,211.42692852571295,212.28965759277344,36455200
2020-05-07,QQQ,215.0232391357422,215.90534466092998,213.66612754324913,215.0232391357422,38624800
2020-05-08,QQQ,216.70021952027142,218.1057871905839,215.66299823250066,217.97007751464844,31852300
2020-05-11,QQQ,216.64207898067366,220.94602112684336,216.40942746280774,219.9185028076172,35714100
2020-05-12,QQQ,220.51946274202604,221.11077226604414,215.28491577746192,215.31399536132812,41054100
2020-05-13,QQQ,215.83752714175196,217.72777465958302,210.06984274990938,212.61924743652344,65521200
2020-05-14,QQQ,211.29121678524805,215.07171158374493,209.37188979456866,215.03294372558594,51549300
2020-05-15,QQQ,212.07634506156026,216.486931141731,211.64013650225618,216.42877197265625,55747200
2020-05-18,QQQ,219.34659235550222,221.6730484528496,218.56141379242868,220.4613494873047,42398100
2020-05-19,QQQ,220.7230409677058,222.80717168892068,219.76338502572855,219.90878295898438,36237300
2020-05-20,QQQ,222.4678997980464,224.65864590476062,222.44850847568748,224.29998779296875,37417000
2020-05-21,QQQ,224.34848362136307,225.02703206683967,221.34346434550656,221.8572235107422,43642900
2020-05-22,QQQ,221.4500701498598,222.82655821432172,220.52918201836184,222.6230010986328,28762400
2020-05-26,QQQ,226.20964161237117,226.41321353281958,221.7796633972804,222.02200317382812,33055300
2020-05-27,QQQ,221.6827076017573,223.3500062314011,217.0782524447019,223.23367309570312,55665600
2020-05-28,QQQ,222.08986088207703,226.31626709053216,222.03170170349097,222.94290161132812,42784300
2020-05-29,QQQ,223.32089426645675,226.44223091419354,221.75052288779457,226.20957946777344,50691800
2020-06-01,QQQ,225.3372179425786,227.2662330427929,224.89130625822884,226.88818359375,25776000
2020-06-02,QQQ,227.31469948546354,228.4682391330338,224.90099010211281,228.4100799560547,33383400
2020-06-03,QQQ,229.02078993984006,230.19372103221912,228.13868434511366,229.4376220703125,37228700
2020-06-04,QQQ,229.0886457838866,230.50390183562985,226.51983520548833,227.82847595214844,38716100
2020-06-05,QQQ,228.98201056507716,232.93699751603913,228.41009223903328,232.34568786621094,47365600
2020-06-08,QQQ,232.20026048243926,234.27468825916156,230.62021528794094,234.148681640625,32937300
2020-06-09,QQQ,233.28597002233244,236.69810348458952,233.10178942241728,235.84507751464844,35046300
2020-06-10,QQQ,237.5414497755256,240.22657861686577,237.01798757983315,238.67559814453125,58084400
2020-06-11,QQQ,234.74000894478925,236.1261853918802,226.79126708870874,226.84942626953125,72919400
2020-06-12,QQQ,231.764054346686,233.03391235000822,224.63927412301888,228.6524200439453,72034800
2020-06-15,QQQ,225.31782537359373,232.11302715285404,224.37754588915493,231.43447875976562,45307400
2020-06-16,QQQ,236.31038673488118,236.90169644389135,231.77379273755525,235.4088897705078,48890100
2020-06-17,QQQ,236.91132647482686,237.97762725887955,235.29249876903347,236.1552276611328,34749300
2020-06-18,QQQ,235.8353275036739,237.03733790137557,235.05985219289187,236.7949981689453,30578600
2020-06-19,QQQ,239.1699660493353,239.43169714727998,235.02111029421246,236.7562713623047,49422100
2020-06-22,QQQ,236.62417174653646,239.7218067935446,236.33287018227654,239.5955810546875,24068700
2020-06-23,QQQ,241.19781369367854,243.87789196772815,240.64432587072994,241.63478088378906,32767400
2020-06-24,QQQ,240.87738710731372,242.11061823597748,235.14822832427149,236.65335083007812,46032400
2020-06-25,QQQ,236.740747744625,239.20719525200158,234.15776477461444,238.9061737060547,36940800
2020-06-26,QQQ,238.66338028220756,238.83817604409032,232.7400013106158,233.26437377929688,52824600
2020-06-29,QQQ,233.02160852199233,235.8182221275694,230.47747603284301,235.80850219726562,34377800
2020-06-30,QQQ,235.7405165704274,240.9744467021086,235.55601571406754,240.4306640625,38909200
2020-07-01,QQQ,240.46956136270006,244.23722036187087,239.92577858281345,243.23704528808594,34689200
2020-07-02,QQQ,245.6937405063563,246.90754641279457,244.4216742871237,244.8877716064453,31956500
2020-07-06,QQQ,248.05336035662717,251.43259169174308,248.03393531429126,250.9082489013672,34589000
2020-07-07,QQQ,250.65577068915692,253.32614358791434,248.87874231061815,249.1797637939453,36578200
2020-07-08,QQQ,250.51016455550845,252.4910747406258,249.073007489302,252.46194458007812,30426300
2020-07-09,QQQ,254.38457463357364,255.2585089140759,250.17024430116487,254.58848571777344,40312900
2020-07-10,QQQ,254.44283114461595,256.57914125077764,251.7530481038894,256.32666015625,32885300
2020-07-13,QQQ,259.18158034300143,261.97819420790495,250.22854578319007,251.05393981933594,64108100
2020-07-14,QQQ,248.51947628843558,253.23876919320426,245.4412662023688,252.83091735839844,72230500
2020-07-15,QQQ,254.24861497541198,255.08372880804984,250.03428462940136,253.34555053710938,54523900
2020-07-16,QQQ,250.54898644090375,252.25803489327026,248.21848468200068,251.6171417236328,47594100
2020-07-17,QQQ,252.07352355030446,252.77267701239288,249.7236116596298,251.90846252441406,35137900
2020-07-20,QQQ,252.54928665940605,259.68647096508647,251.29666036199023,259.0552978515625,40610100
2020-07-21,QQQ,260.62839525729544,260.638115187292,255.5110002837821,256.3558044433594,43243800
2020-07-22,QQQ,256.8510584118927,258.1911049193124,254.94778934985078,257.2588806152344,29865500
2020-07-23,QQQ,256.8511141970289,257.5599580585774,249.1215749084356,250.53932189941406,51363500
2020-07-24,QQQ,246.6841946414828,249.4905132952029,244.04296662942264,248.16018676757812,54054500
2020-07-27,QQQ,249.8110065073607,252.97659255351547,249.02446255299657,252.5881805419922,36445700
2020-07-28,QQQ,251.80157391253667,252.3259462962386,249.0826608746924,249.37396240234375,31302400
2020-07-29,QQQ,250.91791887781383,253.11248915811086,250.44211650635913,252.2482452392578,27556900
2020-07-30,QQQ,250.27712821892774,254.1321780450711,249.1215823009744,253.56898498535156,41774500
2020-07-31,QQQ,258.2105147699814,258.2493648577449,253.29703067255886,258.093994140625,53686300
2020-08-03,QQQ,260.2400314306805,262.3277720246987,260.11379085310864,261.580078125,32081600
2020-08-04,QQQ,261.07510977382634,262.6482273572399,260.3274158914282,262.5511169433594,24911300
2020-08-05,QQQ,263.03650765312335,263.65796064965406,262.1431337803271,263.2015686035156,21612100
2020-08-06,QQQ,263.00753643658635,267.017956909992,262.3666431993746,266.68780517578125,28048200
2020-08-07,QQQ,266.14387861720587,266.9207320416262,261.4537464551012,263.6094665527344,44969400
2020-08-10,QQQ,263.90081024120826,264.1047509667961,258.94850592598976,262.48309326171875,35088400
2020-08-11,QQQ,261.31786222802555,262.60936845805514,256.96760031787136,257.5113830566406,43104300
2020-08-12,QQQ,259.67680864590864,264.939854769437,259.6282386264468,263.98822021484375,38773400
2020-08-13,QQQ,264.7650519302617,266.8722023380174,263.6483564500566,264.59027099609375,31895700
2020-08-14,QQQ,265.2117050469025,265.4835963583992,262.8812038577982,264.2795104980469,30799500
2020-08-17,QQQ,265.99828652498735,267.85298559030247,264.3183980399253,267.3480529785156,24803000
2020-08-18,QQQ,268.41627878394416,270.39718929802234,266.94999131369036,269.92138671875,23529500
2020-08-19,QQQ,269.8823754927284,270.94081038173107,267.5907248267611,268.1053771972656,31999400
2020-08-20,QQQ,267.30923221541474,272.3101073988203,266.9013803286605,271.8245849609375,27723400
2020-08-21,QQQ,272.01879600084544,274.16479680155936,271.36818291856264,273.7084045410156,34748900
2020-08-24,QQQ,276.9905685266648,277.7188522300653,273.12579900573434,275.41748046875,36418500
2020-08-25,QQQ,274.64059063500645,277.7770760402273,274.19391831980823,277.5828552246094,34866600
2020-08-26,QQQ,278.8355025662586,283.75870671152063,277.5537163449001,283.5062255859375,42216700
2020-08-27,QQQ,284.4869468071305,285.34147082407276,280.3502871950829,282.6225280761719,49482700
2020-08-28,QQQ,283.8655630879386,284.6909572393627,282.50610605650274,284.0597839355469,28021000
2020-08-31,QQQ,284.58411654386464,288.15755441997766,284.1471345150954,286.3417053222656,36321000
2020-09-01,QQQ,289.00232763295554,291.35226891711847,287.22532881702057,291.2357482910156,36216200
2020-09-02,QQQ,294.49843232632116,294.71206334342656,288.29347216837283,293.9934997558594,50836800
2020-09-03,QQQ,289.4684531872076,289.97338580169964,276.1748478544158,279.0879821777344,110083300
2020-09-04,QQQ,277.2915145708037,280.5639303787965,263.9299303817007,275.36883544921875,123959000
2020-09-08,QQQ,264.3378058597525,270.1640744221152,261.8519336438592,262.133544921875,99568600
2020-09-09,QQQ,267.65882282631975,271.94110463531763,265.09525013914555,269.8339538574219,64837900
2020-09-10,QQQ,272.80530569475957,274.0288315234155,262.72585677128575,264.4543151855469,69667500
2020-09-11,QQQ,266.2119585261311,267.25098370125164,259.17188286578585,262.6191101074219,71809000
2020-09-14,QQQ,266.4158039470248,269.19300713903544,265.0563473230026,267.1926574707031,38525200
2020-09-15,QQQ,270.95063668627273,272.3295333784955,267.1635677906418,270.9797668457031,41849900
2020-09-16,QQQ,271.77602494497654,272.24210748596664,266.30903794777305,266.6585998535156,42321000
2020-09-17,QQQ,259.80310601503254,266.4547709117336,258.95830151502963,262.492919921875,81570800
2020-09-18,QQQ,263.92022218585174,264.2115237145474,255.0254500245434,259.1426696777344,86251100
2020-09-21,QQQ,254.87008689148132,259.9000909956969,252.5784061400214,259.76416015625,57168600
2020-09-22,QQQ,262.1723495377075,265.17287410998676,258.82226309709233,264.59027099609375,41128900
2020-09-23,QQQ,264.26983848162575,264.4543393657986,255.62754562011648,256.5111999511719,48837300
2020-09-24,QQQ,253.82141767518215,260.9197528813678,253.65632701818288,257.7055969238281,70631700
2020-09-25,QQQ,258.2104728396951,264.5125428034577,256.6470756258826,263.6968688964844,55242400
2020-09-28,QQQ,268.5715114197194,269.173583984375,263.80370835197124,269.173583984375,58438300
2020-09-29,QQQ,268.61036113993134,269.66879623186304,267.3965553509367,267.95977783203125,27050000
2020-09-30,QQQ,268.15394577231444,272.95090820601456,267.88205448446587,269.7950134277344,49380800
2020-10-01,QQQ,273.63075073909073,274.68918612429115,271.7372013300268,274.0774230957031,50020200
2020-10-02,QQQ,268.0276651296602,274.0675624945069,265.52238361182066,266.3671875,75497400
2020-10-05,QQQ,268.3384842770374,272.3683137866967,268.2316835861419,272.0478820800781,28184600
2020-10-06,QQQ,271.3584474417531,273.04805570061416,266.30900325660576,267.1926574707031,49704200
2020-10-07,QQQ,269.8436302660321,272.6110839985884,269.25127757981903,271.8148498535156,27539700
2020-10-08,QQQ,274.2230742371338,274.2910544923792,272.1935939492171,273.2617492675781,25443300
2020-10-09,QQQ,274.91241199855114,277.5148339491001,274.52400010014827,277.4371337890625,30201100
2020-10-12,QQQ,282.13697166830474,288.84689281562066,281.08825663218994,286.0017395019531,79370700
2020-10-13,QQQ,287.8080052770814,288.44886881794423,284.62294963239736,285.99212646484375,64240000
2020-10-14,QQQ,286.7980472418153,287.76909190514704,281.85543346152855,283.6033020019531,36949100
2020-10-15,QQQ,278.88414017804405,282.29248802981465,278.2432469120331,281.7001647949219,42514200
2020-10-16,QQQ,283.35090552482535,284.7783427915615,279.8065973720001,280.15618896484375,40570700
2020-10-19,QQQ,282.0788432550863,283.0401979244302,274.6018147822847,275.5825500488281,36756800
2020-10-20,QQQ,276.32042492044064,279.29181876673147,274.7570574749942,276.1747741699219,32195400
2020-10-21,QQQ,276.4273548794026,279.0006178459908,275.47572024306885,275.96124267578125,29306100
2020-10-22,QQQ,276.79628120238374,277.69937529948226,272.68878106749827,275.95147705078125,32196200
2020-10-23,QQQ,276.5243999322323,276.66036042011586,273.6209856425893,276.4952697753906,24658500
2020-10-26,QQQ,274.20357567344377,277.03900927718803,268.7463098268778,272.348876953125,38421100
2020-10-27,QQQ,273.3491397780852,275.30094951300225,272.0867932596837,274.4755554199219,30559100
2020-10-28,QQQ,269.9601159472269,270.5718787803521,263.52208557413473,263.7745666503906,53413500
2020-10-29,QQQ,265.09525902675,271.3973309764303,264.6291468041993,268.3871154785156,43246300
2020-10-30,QQQ,266.3964524987516,267.2703869760222,259.33696679196555,261.580078125,65838300
2020-11-02,QQQ,263.9785689963149,265.6001974273383,259.2398650171458,262.1627197265625,39987400
2020-11-03,QQQ,264.0853056257707,268.8045982293671,262.9977403142727,266.6974182128906,43604100
2020-11-04,QQQ,275.37857188859,280.4085764863206,273.70837376481865,278.6024475097656,75728200
2020-11-05,QQQ,285.03070050121096,286.83685874169504,283.54500355152067,285.8658142089844,52054200
2020-11-06,QQQ,285.20550303692,286.80772071063046,281.43784522280885,286.0794372558594,40959800
2020-11-09,QQQ,289.03145805197,290.4783348512166,279.7774029574095,280.2337951660156,86537100
2020-11-10,QQQ,276.91282919578083,278.35967631099976,272.49455804545374,275.2135009765625,69024900
2020-11-11,QQQ,277.7479566488635,281.8457670922023,275.17469372881425,281.3699645996094,36102900
2020-11-12,QQQ,282.3410590949846,283.61312569865316,278.93268159678894,280.04937744140625,34414600
2020-11-13,QQQ,281.7680686203028,283.12752534580227,279.53464791118625,282.50604248046875,24806900
2020-11-16,QQQ,282.20501514599704,285.011348644508,281.5932522236817,284.7103271484375,30168400
2020-11-17,QQQ,284.9045363340615,285.2346880076031,283.1663578571223,283.8072509765625,21843500
2020-11-18,QQQ,283.2537957452243,284.8754240562841,281.62241786882805,281.7098083496094,28069600
2020-11-19,QQQ,281.1563292478954,284.22483447628684,280.486305942402,283.9140930175781,22718400
2020-11-20,QQQ,283.83646638349467,284.58419006438334,281.8846859144723,281.9720764160156,25907300
2020-11-23,QQQ,282.9721443957546,284.2733407598129,279.7288585986659,281.981689453125,26875600
2020-11-24,QQQ,283.04978831163146,286.4387542045914,281.24365953307824,285.9435119628906,24516800
2020-11-25,QQQ,287.01176876170183,288.34209562855324,286.0601340233253,287.7012023925781,23326800
2020-11-27,QQQ,289.67230771832465,291.4784660556792,289.2741758824888,290.35205078125,17163100
2020-11-30,QQQ,290.67247516351443,291.28423797801486,286.24451433866074,290.9443664550781,27836200
2020-12-01,QQQ,293.22643138185134,296.3046567720871,292.11942596497863,294.67327880859375,27521300
2020-12-02,QQQ,293.49826345593164,295.3918124930914,291.6532844346081,295.05194091796875,23620000
2020-12-03,QQQ,295.3626817283344,297.02315988070956,294.7411988912275,295.469482421875,22828700
2020-12-04,QQQ,295.51809914833024,296.81932547044227,294.83838545782044,296.67364501953125,19332100
2020-12-07,QQQ,296.85806796674603,298.722486836128,296.673567102393,298.3534851074219,20851000
2020-12-08,QQQ,297.8777667255269,299.6644859277227,296.12017768729305,299.36346435546875,18341500
2020-12-09,QQQ,299.14975147083317,299.4313331008183,291.51732462658134,292.5854797363281,48839300
2020-12-10,QQQ,290.5463115540056,294.8868830736976,289.45874609980797,293.7604675292969,27519500
2020-12-11,QQQ,292.0999380328091,293.2360733092711,289.827697113816,293.1098327636719,26760400
2020-12-14,QQQ,294.3043171748217,297.1883221239872,294.2363665439359,295.2365417480469,28804800
2020-12-15,QQQ,297.49902067439155,298.39239501953125,295.3044497219364,298.39239501953125,25709000
2020-12-16,QQQ,298.7904502654613,300.81993002521943,297.74170544983974,300.03338623046875,25461900
2020-12-17,QQQ,301.6356522459357,302.2279753521612,300.43156617168347,301.99493408203125,23730500
2020-12-18,QQQ,302.63583095291676,302.94657240622485,298.70308166720565,301.0821533203125,41173400
2020-12-21,QQQ,298.1256782267419,301.0538294630106,295.3434714251141,300.518798828125,37095500
2020-12-22,QQQ,301.42360845002827,302.26020642574537,298.5051937089035,301.3360595703125,26176300
2020-12-23,QQQ,301.38474443504924,301.7446775705662,299.66289010258066,299.81854248046875,21201300
2020-12-24,QQQ,300.08109531406484,301.58893086629644,300.0032839932852,301.1414489746094,16785000
2020-12-28,QQQ,303.7582453241287,304.65323864513186,301.91963032574193,304.1765441894531,22497700
2020-12-29,QQQ,305.50938950121423,306.13199893320336,303.54433414584554,304.44903564453125,25871900
2020-12-30,QQQ,305.61631913321,305.9373316122132,303.83606995944683,304.45867919921875,18138100
2020-12-31,QQQ,304.36145869210696,305.69419663047034,303.2816595231202,305.2077941894531,21611400
2021-01-04,QQQ,306.5405104360072,306.71563786499405,296.8805657660098,300.89825439453125,45305900
2021-01-05,QQQ,299.90598533011996,303.6512895631424,299.90598533011996,303.3788757324219,29323400
2021-01-06,QQQ,298.651099169623,303.3983917500956,297.65884887622224,299.1764221191406,52809600
2021-01-07,QQQ,301.8418380637876,307.2506297658588,301.8126551105897,306.4140319824219,30394800
2021-01-08,QQQ,308.70990023197174,310.7041680690735,306.51135168051053,310.35394287109375,33955800
2021-01-11,QQQ,307.3869276387282,308.56401334957616,305.2175618502142,305.8693542480469,32746400
2021-01-12,QQQ,305.9082889939049,306.9978259756843,302.736964497866,305.38299560546875,29266800
2021-01-13,QQQ,305.64555656442417,308.2429288749718,305.0424223106685,307.44525146484375,22898400
2021-01-14,QQQ,307.8927636984217,308.89475159972886,305.3245444051776,305.8012390136719,23500100
2021-01-15,QQQ,305.5871615197277,306.5502287242368,302.1336868372701,303.3788757324219,35118700
2021-01-19,QQQ,305.70388350427555,308.31099303092424,304.60460941977414,307.8051452636719,24537000
2021-01-20,QQQ,311.4338002367949,315.9086793902122,307.9025134128911,314.9650573730469,30728100
2021-01-21,QQQ,316.30747261806425,318.23363679643677,314.9261064365986,317.48455810546875,25130600
2021-01-22,QQQ,316.4436600291706,317.5818249421279,315.8794166587374,316.57012939453125,21609400
2021-01-25,QQQ,319.9652428842947,321.33690126862905,312.66920659803606,319.1869812011719,39080600
2021-01-26,QQQ,319.9069610412406,320.79221723913827,318.32128398828416,319.6540222167969,25498100
2021-01-27,QQQ,317.38731565471386,317.39702351548453,308.7293288543397,310.7430419921875,55264000
2021-01-28,QQQ,311.94937827283223,317.5430067692897,311.32676885098,312.5816955566406,42836300
2021-01-29,QQQ,310.8889628541991,311.9979746402397,304.2544562981174,306.0054931640625,55259000
2021-02-01,QQQ,309.4589475512776,314.7413006366073,307.4257889052361,313.6517639160156,35646000
2021-02-02,QQQ,316.62852396327713,319.9263168703138,316.463134081071,318.7686767578125,33930800
2021-02-03,QQQ,320.85047913297905,321.2201496987898,317.4456624086209,317.5040283203125,24824500
2021-02-04,QQQ,318.90486231808734,321.3465820686699,317.5818324120153,321.259033203125,22350900
2021-02-05,QQQ,322.2124250528867,323.3603276560111,320.56838247398474,322.3486022949219,22732000
2021-02-08,QQQ,324.0412819287719,324.6638615576456,322.3972394564165,324.5082092285156,20462800
2021-02-09,QQQ,323.57437489884853,325.7048200957926,323.56463734938507,324.440185546875,17597500
2021-02-10,QQQ,325.8798789729936,326.33709842845474,320.53918998139324,323.7008056640625,28068700
2021-02-11,QQQ,325.23784736032593,325.8896397022963,323.08795685572727,325.4810485839844,22046100
2021-02-12,QQQ,324.6346656886244,327.4655310813039,323.5840496183445,327.3001708984375,20346800
2021-02-16,QQQ,328.0979115742062,328.99290518197614,325.247600223757,326.41497802734375,27080800
2021-02-17,QQQ,323.42840717795497,326.53165680868756,321.1909680535907,324.84869384765625,31360300
2021-02-18,QQQ,321.2494234947312,324.7904184517793,319.430253107114,323.4284973144531,32236200
2021-02-19,QQQ,324.7805842326436,324.9070536019766,320.996389138566,322.017822265625,39157700
2021-02-22,QQQ,317.62078899731716,318.88542344904647,313.46692290380315,313.67120361328125,47256900
2021-02-23,QQQ,308.37915849214613,314.410560848756,302.5423289938721,312.7373352050781,97241900
2021-02-24,QQQ,310.07178408388995,315.626520717087,307.36738800038074,315.3152160644531,58206300
2021-02-25,QQQ,312.649746090852,315.21793530201944,302.77575371014933,304.322509765625,110182600
2021-02-26,QQQ,307.26047314381333,310.43179733832864,302.42563098111253,305.59698486328125,104739800
2021-03-01,QQQ,310.58742303675126,315.13043517687737,309.29360552690764,314.7899475097656,49164500
